docId,horseId,name,trainer,number,jockey,odds,competitionId,race
koktail_divin,koktail_divin,Koktail Divin,H De Bromhead,6,Darragh O'Keefe,8/1,cheltenham_2026,14:00 Wednesday
now_is_the_hour,now_is_the_hour,Now is the Hour,G P Cromwell,7,Keith Donoghue,25/1,cheltenham_2026,14:00 Wednesday
oscars_brother,oscars_brother,Oscars Brother,Connor King,8,Daniel King,12/1,cheltenham_2026,14:00 Wednesday
predators_gold,predators_gold,Predators Gold,W P Mullins,9,P W Mullins,33/1,cheltenham_2026,14:00 Wednesday
romeo_coolio,romeo_coolio,Romeo Coolio,G Elliott,10,Jack Kennedy,7/2,cheltenham_2026,14:00 Wednesday
rushmount,rushmount,Rushmount,Jonathan Sweeney,11,Sean O'Keefe,66/1,cheltenham_2026,14:00 Wednesday
salver,salver,Salver,G & J Moore,12,Caoilin Quinn,25/1,cheltenham_2026,14:00 Wednesday
the_big_westerner,the_big_westerner,The Big Westerner,H De Bromhead,16,Mike O'Connor,10/1,cheltenham_2026,14:00 Wednesday
thomas_mor,thomas_mor,Thomas Mor,P Hobbs & J White,13,Ben Jones,66/1,cheltenham_2026,14:00 Wednesday
wendigo,wendigo,Wendigo,Jamie Snowden,14,Gavin Sheehan,7/1,cheltenham_2026,14:00 Wednesday
western_fold,western_fold,Western Fold,G Elliott,15,Danny Gilligan,14/1,cheltenham_2026,14:00 Wednesday
act_of_innocence,act_of_innocence,Act Of Innocence,N J Henderson,1,Nico de Boinville,10/1,cheltenham_2026,13:20 Wednesday
ballyfad,ballyfad,Ballyfad,G Elliott,2,Jack Kennedy,6/1,cheltenham_2026,13:20 Wednesday
bossman_jack,bossman_jack,Bossman Jack,Dan Skelton,3,Harry Skelton,20/1,cheltenham_2026,13:20 Wednesday
came_from_nowhere,came_from_nowhere,Came From Nowhere,J Scott,4,Lorcan Williams,25/1,cheltenham_2026,13:20 Wednesday
fortune_timmy,fortune_timmy,Fortune Timmy,C Gordon,5,Freddie Gordon,66/1,cheltenham_2026,13:20 Wednesday
free_spirit,free_spirit,Free Spirit,W P Mullins,6,Mark Walsh,66/1,cheltenham_2026,13:20 Wednesday
hurricane_pat,hurricane_pat,Hurricane Pat,G & J Moore,7,Caoliin Quinn,50/1,cheltenham_2026,13:20 Wednesday
i'll_sort_that,i'll_sort_that,I'll Sort That,D Queally,8,D L Queally,16/1,cheltenham_2026,13:20 Wednesday
king_rasko_grey,king_rasko_grey,King Rasko Grey,W P Mullins,9,Paul Townend,6/1,cheltenham_2026,13:20 Wednesday
klimt_madrik,klimt_madrik,Klimt Madrik,T Lawes,10,K Brogan,33/1,cheltenham_2026,13:20 Wednesday
laurets_d'estruval,laurets_d'estruval,Laurets D'estruval,W P Mullins,11,Brian Hayes,25/1,cheltenham_2026,13:20 Wednesday
no_drama_this_end,no_drama_this_end,No Drama This End,P F Nicholls,12,Harry Cobden,7/2,cheltenham_2026,13:20 Wednesday
riskaway,riskaway,Riskaway,G Elliott,13,Sam Ewing,66/1,cheltenham_2026,13:20 Wednesday
saint_baco,saint_baco,Saint Baco,W P Mullins,14,Sean O'Keefe,33/1,cheltenham_2026,13:20 Wednesday
shuttle_diplomacy,shuttle_diplomacy,Shuttle Diplomacy,T Cooper,15,Daniel King,20/1,cheltenham_2026,13:20 Wednesday
skylight_hustle,skylight_hustle,Skylight Hustle,G Elliott,16,Danny Gilligan,5/1,cheltenham_2026,13:20 Wednesday
sober,sober,Sober,W P Mullins,17,P W Mullins,6/1,cheltenham_2026,13:20 Wednesday
soldier_reeves,soldier_reeves,Soldier Reeves,Dan Skelton,18,Tristan Durrell,50/1,cheltenham_2026,13:20 Wednesday
sortudo,sortudo,Sortudo,W P Mullins,19,Danny Mullins,14/1,cheltenham_2026,13:20 Wednesday
taurus_bay,taurus_bay,Taurus Bay,B Pauling,20,Ben Jones,25/1,cheltenham_2026,13:20 Wednesday
walks_in_june,walks_in_june,Walks In June,H De Bromhead,21,Darragh O'Keefe,33/1,cheltenham_2026,13:20 Wednesday
zeus_power,zeus_power,Zeus Power,J P O'Brien,22,J J Slevin,33/1,cheltenham_2026,13:20 Wednesday
forty_coats,forty_coats,Forty Coats,H De Bromhead,23,Darragh O'Keefe,16/1,cheltenham_2026,14:40 Wednesday
hms_seahorse,hms_seahorse,HMS Seahorse,P Nolan,24,Eoin Staples,50/1,cheltenham_2026,14:40 Wednesday
i_started_a_joke,i_started_a_joke,I Started A Joke,C Byrnes,25,Reserve 1,10/1,cheltenham_2026,14:40 Wednesday
intense_approach,intense_approach,Intense Approach,J C McConnell,26,Reserve 2,50/1,cheltenham_2026,14:40 Wednesday
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
